"Country","Year","Gini"
"Serbia And Montenegro",1999,27.3
"Serbia And Montenegro",2000,37.3
"Serbia And Montenegro",2001,37.8
"Seychelles",1978,46
"Seychelles",2000,42.7
"Seychelles",2007,39.9
"Sierra Leone",1967,59
"Sierra Leone",1968,60
"Sierra Leone",1968,44
"Sierra Leone",1968,52.4
"Sierra Leone",1968,56
"Sierra Leone",1968,60.8
"Sierra Leone",1968,52
"Sierra Leone",1968,61.2
"Sierra Leone",1976,49
"Sierra Leone",1989,62.9
"Sierra Leone",2003,39
"Singapore",1966,45.7
"Singapore",1966,49.8
"Singapore",1972,44.3
"Singapore",1972,40
"Singapore",1973,41
"Singapore",1973,45.7
"Singapore",1974,43.4
"Singapore",1975,44.8
"Singapore",1976,45
"Singapore",1977,37
"Singapore",1977,44
"Singapore",1978,34
"Singapore",1978,42
"Singapore",1978,37
"Singapore",1979,43
"Singapore",1980,43
"Singapore",1980,40.7
"Singapore",1981,43
"Singapore",1982,42
"Singapore",1982,46
"Singapore",1983,42
"Singapore",1983,47
"Singapore",1983,38.3
"Singapore",1984,47
"Singapore",1985,46
"Singapore",1986,46
"Singapore",1987,46
"Singapore",1988,46
"Singapore",1988,41
"Singapore",1988,37.4
"Singapore",1988,30.7
"Singapore",1989,47
"Singapore",1990,46
"Singapore",1990,43.6
"Singapore",1991,47
"Singapore",1992,47
"Singapore",1993,48
"Singapore",1993,37.8
"Singapore",1993,41
"Singapore",1993,34.7
"Singapore",1994,47
"Singapore",1995,44.3
"Singapore",1996,47
"Singapore",1997,44.4
"Singapore",1997,47
"Singapore",1998,44.6
"Singapore",1998,47
"Singapore",1999,46.7
"Singapore",2000,48.1
"Singapore",2003,45.7
"Singapore",2003,NA
"Singapore",2008,47.4
"Singapore",2008,NA
"Singapore",2009,47.1
"Singapore",2010,47.2
"Singapore",2011,47.3
"Singapore",2012,47.8
"Slovak Republic",1958,30.6
"Slovak Republic",1987,19.4
"Slovak Republic",1988,18
"Slovak Republic",1988,19.4
"Slovak Republic",1988,19.5
"Slovak Republic",1989,20
"Slovak Republic",1989,19.6
"Slovak Republic",1989,22.1
"Slovak Republic",1989,18.3
"Slovak Republic",1989,19.6
"Slovak Republic",1989,20
"Slovak Republic",1990,21.6
"Slovak Republic",1990,18
"Slovak Republic",1991,18
"Slovak Republic",1991,23.3
"Slovak Republic",1992,18.9
"Slovak Republic",1992,24.5
"Slovak Republic",1992,20.2
"Slovak Republic",1992,18.9
"Slovak Republic",1992,18
"Slovak Republic",1992,40.2
"Slovak Republic",1993,18.3
"Slovak Republic",1993,19.7
"Slovak Republic",1993,20.2
"Slovak Republic",1993,19.2
"Slovak Republic",1996,23.7
"Slovak Republic",1996,26.3
"Slovak Republic",1996,26
"Slovak Republic",1997,24.9
"Slovak Republic",1998,26.2
"Slovak Republic",1999,24.9
"Slovak Republic",1999,19.7
"Slovak Republic",2000,26.4
"Slovak Republic",2001,26.3
"Slovak Republic",2002,26.7
"Slovak Republic",2003,29.9
"Slovak Republic",2004,26.8
"Slovak Republic",2004,26.9
"Slovak Republic",2004,25.4
"Slovak Republic",2004,45.8
"Slovak Republic",2005,46.2
"Slovak Republic",2005,26.2
"Slovak Republic",2005,26
"Slovak Republic",2005,27.5
"Slovak Republic",2005,26
"Slovak Republic",2006,24.9
"Slovak Republic",2006,24.2
"Slovak Republic",2006,28
"Slovak Republic",2006,42.7
"Slovak Republic",2006,28.1
"Slovak Republic",2007,24.6
"Slovak Republic",2007,24.2
"Slovak Republic",2007,24.8
"Slovak Republic",2007,24.5
"Slovak Republic",2007,42
"Slovak Republic",2008,23.7
"Slovak Republic",2008,25.7
"Slovak Republic",2008,41.6
"Slovak Republic",2008,22.7
"Slovak Republic",2009,24.8
"Slovak Republic",2009,26.1
"Slovak Republic",2009,43.4
"Slovak Republic",2010,26.1
"Slovak Republic",2010,43.7
"Slovak Republic",2010,26.3
"Slovak Republic",2010,25.9
"Slovak Republic",2011,25.7
"Slovenia",1987,19.9
"Slovenia",1987,21.5
"Slovenia",1989,22.2
"Slovenia",1989,21.9
"Slovenia",1990,23.2
"Slovenia",1990,22.8
"Slovenia",1990,23.2
"Slovenia",1991,27.3
"Slovenia",1991,26.5
"Slovenia",1991,26.9
"Slovenia",1991,27.3
"Slovenia",1992,26
"Slovenia",1992,26.1
"Slovenia",1992,26
"Slovenia",1992,25.9
"Slovenia",1993,27.3
"Slovenia",1993,27.6
"Slovenia",1993,27.6
"Slovenia",1993,25.1
"Slovenia",1994,24.6
"Slovenia",1994,27.5
"Slovenia",1994,27.5
"Slovenia",1995,35.8
"Slovenia",1995,26.4
"Slovenia",1995,35.8
"Slovenia",1996,25.2
"Slovenia",1996,29.8
"Slovenia",1996,29.8
"Slovenia",1996,26.1
"Slovenia",1997,26.7
"Slovenia",1997,24
"Slovenia",1997,22.2
"Slovenia",1997,24
"Slovenia",1997,30.7
"Slovenia",1998,30.6
"Slovenia",1998,22.3
"Slovenia",1998,24.3
"Slovenia",1999,26.5
"Slovenia",1999,24
"Slovenia",1999,22.5
"Slovenia",1999,24.8
"Slovenia",1999,30.5
"Slovenia",2000,30.6
"Slovenia",2000,22
"Slovenia",2000,22.3
"Slovenia",2000,24.6
"Slovenia",2001,22
"Slovenia",2001,31
"Slovenia",2001,22
"Slovenia",2001,24.4
"Slovenia",2002,23.5
"Slovenia",2002,30.7
"Slovenia",2002,21.9
"Slovenia",2002,30.7
"Slovenia",2002,22
"Slovenia",2003,22.1
"Slovenia",2003,24.3
"Slovenia",2003,30.5
"Slovenia",2003,22
"Slovenia",2004,24.6
"Slovenia",2004,23.1
"Slovenia",2004,30.3
"Slovenia",2004,45.2
"Slovenia",2005,24
"Slovenia",2005,27.8
"Slovenia",2005,24.5
"Slovenia",2005,24.2
"Slovenia",2005,44.8
"Slovenia",2005,23.8
"Slovenia",2006,23.7
"Slovenia",2006,24.1
"Slovenia",2006,30.7
"Slovenia",2006,44.1
"Slovenia",2006,24
"Slovenia",2007,43.1
"Slovenia",2007,28.9
"Slovenia",2007,23.2
"Slovenia",2007,23
"Slovenia",2007,24.1
"Slovenia",2008,23.4
"Slovenia",2008,42.3
"Slovenia",2008,23.6
"Slovenia",2008,30.2
"Slovenia",2009,24.7
"Slovenia",2009,44.9
"Slovenia",2009,22.7
"Slovenia",2010,45.3
"Slovenia",2010,23.8
"Slovenia",2010,25.2
"Slovenia",2010,24.6
"Slovenia",2011,23.8
"Somalia",2002,39.7
"South Africa",1959,51.7
"South Africa",1960,54
"South Africa",1965,58
"South Africa",1965,56.3
"South Africa",1965,55
"South Africa",1965,58.1
"South Africa",1970,51
"South Africa",1975,47
"South Africa",1980,49
"South Africa",1985,47
"South Africa",1987,45
"South Africa",1990,63
"South Africa",1993,59.3
"South Africa",1993,59.3
"South Africa",1995,59
"South Africa",1997,54.5
"South Africa",2000,57.8
"South Africa",2000,57.8
"South Africa",2006,67.4
"South Africa",2008,59.4
"South Africa",2009,63.1
"South Africa",2010,59.4
"South Sudan",2009,45.5
"Spain",1965,39.3
"Spain",1965,38.9
"Spain",1965,32
"Spain",1973,34.2
"Spain",1973,34.5
"Spain",1973,32.1
"Spain",1973,32
"Spain",1973,37.6
"Spain",1973,35
"Spain",1973,36.2
"Spain",1973,35.5
"Spain",1973,33.4
"Spain",1973,37.1
"Spain",1973,34
"Spain",1980,31.9
"Spain",1980,34.5
"Spain",1980,26.8
"Spain",1980,33.2
"Spain",1980,35.6
"Spain",1980,34.2
"Spain",1980,31
"Spain",1980,33.7
"Spain",1980,34.5
"Spain",1985,25.2
"Spain",1986,26
"Spain",1987,25.8
"Spain",1988,31.5
"Spain",1988,24.4
"Spain",1989,25.9
"Spain",1990,30.8
"Spain",1990,29.3
"Spain",1990,33
"Spain",1990,31.6
"Spain",1990,42.9
"Spain",1990,31.8
"Spain",1990,31.7
"Spain",1990,32.4
"Spain",1990,34.9
"Spain",1990,30.8
"Spain",1994,35
"Spain",1995,34
"Spain",1995,37.1
"Spain",1996,23
"Spain",1996,23.5
"Spain",1996,34
"Spain",1996,24.9
"Spain",1996,23.4
"Spain",1997,35
"Spain",1998,35
"Spain",1998,32.7
"Spain",1998,31.6
"Spain",1998,34
"Spain",1999,33.2
"Spain",1999,35.6
"Spain",1999,33
"Spain",1999,32.2
"Spain",2000,34.7
"Spain",2000,31.3
"Spain",2000,34.6
"Spain",2000,32.6
"Spain",2000,32
"Spain",2000,32
"Spain",2001,32.5
"Spain",2001,31.3
"Spain",2001,33
"Spain",2001,33
"Spain",2001,34.9
"Spain",2002,31
"Spain",2002,32.4
"Spain",2002,34.6
"Spain",2002,31
"Spain",2002,31
"Spain",2003,33.8
"Spain",2003,31
"Spain",2003,30.3
"Spain",2003,31.8
"Spain",2004,31.6
"Spain",2004,29.6
"Spain",2004,31.3
"Spain",2004,31
"Spain",2004,33
"Spain",2004,33.1
"Spain",2004,45.6
"Spain",2004,30.7
"Spain",2005,31.8
"Spain",2005,30.2
"Spain",2005,32.4
"Spain",2005,31.8
"Spain",2005,32
"Spain",2005,46.3
"Spain",2005,33.4
"Spain",2006,31.5
"Spain",2006,45.3
"Spain",2006,31.2
"Spain",2006,31
"Spain",2007,30.9
"Spain",2007,44.7
"Spain",2007,31.3
"Spain",2007,30.7
"Spain",2008,31.3
"Spain",2008,46.2
"Spain",2008,31.7
"Spain",2009,33.3
"Spain",2009,49.3
"Spain",2009,32.3
"Spain",2010,33.8
"Spain",2010,50.7
"Spain",2010,33.4
"Spain",2010,33.9
"Spain",2011,34
"Sri Lanka",1953,46
"Sri Lanka",1953,48.3
"Sri Lanka",1953,52
"Sri Lanka",1963,44
"Sri Lanka",1963,50.8
"Sri Lanka",1963,46
"Sri Lanka",1963,49
"Sri Lanka",1963,29.3
"Sri Lanka",1963,46.8
"Sri Lanka",1963,27.4
"Sri Lanka",1963,45
"Sri Lanka",1963,54.1
"Sri Lanka",1970,41.4
"Sri Lanka",1970,27.3
"Sri Lanka",1970,31.2
"Sri Lanka",1970,35.2
"Sri Lanka",1970,41
"Sri Lanka",1970,20.5
"Sri Lanka",1970,35.6
"Sri Lanka",1970,34.6
"Sri Lanka",1970,37.8
"Sri Lanka",1973,43.2
"Sri Lanka",1973,37.7
"Sri Lanka",1973,37.3
"Sri Lanka",1973,35
"Sri Lanka",1973,39.9
"Sri Lanka",1973,35.2
"Sri Lanka",1973,37.5
"Sri Lanka",1973,40.9
"Sri Lanka",1973,32.1
"Sri Lanka",1979,44
"Sri Lanka",1979,44
"Sri Lanka",1980,42
"Sri Lanka",1980,45.4
"Sri Lanka",1982,45
"Sri Lanka",1982,45
"Sri Lanka",1982,37
"Sri Lanka",1985,32.5
"Sri Lanka",1986,32.5
"Sri Lanka",1986,34.4
"Sri Lanka",1986,46
"Sri Lanka",1987,38.8
"Sri Lanka",1991,43.6
"Sri Lanka",1991,30.1
"Sri Lanka",1991,43
"Sri Lanka",1991,32.4
"Sri Lanka",1996,46
"Sri Lanka",1996,46.6
"Sri Lanka",1996,36.7
"Sri Lanka",1996,34.4
"Sri Lanka",2000,27.6
"Sri Lanka",2000,33.2
"Sri Lanka",2000,56.6
"Sri Lanka",2002,47
"Sri Lanka",2002,40.2
"Sri Lanka",2007,40.3
"St. Lucia",1995,42.6
"Sudan",1963,44.6
"Sudan",1968,34.5
"Sudan",1968,39.8
"Sudan",1968,42
"Sudan",1968,38.7
"Sudan",1968,44
"Sudan",1969,39.3
"Sudan",1969,40
"Sudan",2009,35.3
"Suriname",1962,29
"Suriname",1962,30
"Suriname",1999,62
"Swaziland",1974,63.7
"Swaziland",1994,60.9
"Swaziland",1995,60.7
"Swaziland",2001,50.4
"Swaziland",2001,50.7
"Swaziland",2010,51.5
"Sweden",1935,52
"Sweden",1935,54
"Sweden",1945,46
"Sweden",1945,48
"Sweden",1948,44
"Sweden",1948,41
"Sweden",1951,55.7
"Sweden",1952,55
"Sweden",1953,55
"Sweden",1954,54.4
"Sweden",1954,38
"Sweden",1954,38
"Sweden",1955,54.2
"Sweden",1956,54.3
"Sweden",1957,54.4
"Sweden",1958,54.5
"Sweden",1959,54.7
"Sweden",1960,54.3
"Sweden",1961,54.1
"Sweden",1962,53.5
"Sweden",1963,53.1
"Sweden",1963,39
"Sweden",1963,40
"Sweden",1963,40
"Sweden",1964,52.7
"Sweden",1965,52.2
"Sweden",1966,52.1
"Sweden",1967,29.5
"Sweden",1967,34.2
"Sweden",1967,52
"Sweden",1968,51.7
"Sweden",1969,50.6
"Sweden",1970,49.2
"Sweden",1970,38.7
"Sweden",1971,48.5
"Sweden",1972,30.2
"Sweden",1972,47.8
"Sweden",1973,46.8
"Sweden",1974,46.1
"Sweden",1975,21.4
"Sweden",1975,45
"Sweden",1975,21.3
"Sweden",1976,23.7
"Sweden",1976,43.6
"Sweden",1976,28.1
"Sweden",1976,20.9
"Sweden",1977,20.4
"Sweden",1978,20
"Sweden",1978,20.2
"Sweden",1979,19.7
"Sweden",1979,24
"Sweden",1979,33
"Sweden",1980,32.4
"Sweden",1980,19.9
"Sweden",1980,19.4
"Sweden",1981,19.1
"Sweden",1981,34.6
"Sweden",1981,19.7
"Sweden",1981,34.7
"Sweden",1981,20.7
"Sweden",1981,32.5
"Sweden",1982,19.4
"Sweden",1982,35.2
"Sweden",1982,19.9
"Sweden",1982,30.7
"Sweden",1983,19.8
"Sweden",1983,30.1
"Sweden",1983,40.4
"Sweden",1983,35.2
"Sweden",1983,19.8
"Sweden",1983,19.4
"Sweden",1984,35.4
"Sweden",1984,20.6
"Sweden",1984,31.8
"Sweden",1984,20.4
"Sweden",1985,31.2
"Sweden",1985,20.5
"Sweden",1985,35.1
"Sweden",1985,20.7
"Sweden",1986,35.1
"Sweden",1986,31.7
"Sweden",1986,21.4
"Sweden",1987,36.6
"Sweden",1987,20.5
"Sweden",1987,29.1
"Sweden",1987,31.6
"Sweden",1987,24.2
"Sweden",1988,32.2
"Sweden",1988,28.4
"Sweden",1988,20.4
"Sweden",1989,22.1
"Sweden",1989,21
"Sweden",1989,24.4
"Sweden",1989,31.3
"Sweden",1990,29
"Sweden",1990,21.9
"Sweden",1990,22.7
"Sweden",1990,24.6
"Sweden",1990,27.1
"Sweden",1991,20.9
"Sweden",1991,26.1
"Sweden",1991,23
"Sweden",1991,40.8
"Sweden",1991,24.3
"Sweden",1992,32.4
"Sweden",1992,22.9
"Sweden",1992,25
"Sweden",1992,25.2
"Sweden",1992,47.4
"Sweden",1992,23
"Sweden",1993,24
"Sweden",1993,25.7
"Sweden",1994,27
"Sweden",1994,28.8
"Sweden",1995,43.8
"Sweden",1995,21.1
"Sweden",1995,25.3
"Sweden",1995,25.6
"Sweden",1996,26.7
"Sweden",1996,23.8
"Sweden",1997,25.4
"Sweden",1998,24.2
"Sweden",1999,26.1
"Sweden",2000,27.3
"Sweden",2000,29.5
"Sweden",2000,44.6
"Sweden",2000,24.3
"Sweden",2001,24
"Sweden",2001,26.3
"Sweden",2002,23
"Sweden",2002,25.8
"Sweden",2003,25.4
"Sweden",2004,23
"Sweden",2004,23
"Sweden",2004,23.4
"Sweden",2004,43.2
"Sweden",2005,23
"Sweden",2005,23.4
"Sweden",2005,23.7
"Sweden",2006,24
"Sweden",2006,24
"Sweden",2007,23.4
"Sweden",2008,25.9
"Sweden",2008,24
"Sweden",2008,42.6
"Sweden",2009,44.4
"Sweden",2009,26.9
"Sweden",2009,24.8
"Sweden",2010,44.1
"Sweden",2010,24.1
"Sweden",2010,26.9
"Sweden",2011,24.4
"Switzerland",1978,31.2
"Switzerland",1982,36.2
"Switzerland",1982,35.1
"Switzerland",1982,40.6
"Switzerland",1982,32.3
"Switzerland",1991,33.8
"Switzerland",1992,36
"Switzerland",1998,31.9
"Switzerland",1998,30.9
"Switzerland",2000,31
"Switzerland",2000,31.8
"Switzerland",2001,29.5
"Switzerland",2001,29.7
"Switzerland",2002,30.9
"Switzerland",2002,31.1
"Switzerland",2002,27.3
"Switzerland",2004,26.8
"Switzerland",2007,30.3
"Switzerland",2008,32
"Switzerland",2009,29.8
"Switzerland",2009,30.2
"Switzerland",2009,37.2
"Switzerland",2010,29.6
"Switzerland",2011,29.7
"Syria",2004,NA
"Syria",2004,NA
"Syria",2004,35.8
"Syria",2007,NA
"Syria",2007,NA
"Syria",2007,32
"Taiwan",1953,55.8
"Taiwan",1953,57.6
"Taiwan",1953,50
"Taiwan",1959,44.8
"Taiwan",1959,44
"Taiwan",1961,41.7
"Taiwan",1961,46.9
"Taiwan",1964,30.5
"Taiwan",1964,32.9
"Taiwan",1964,32.1
"Taiwan",1968,32.6
"Taiwan",1970,29.4
"Taiwan",1971,29.5
"Taiwan",1972,28.4
"Taiwan",1972,27.4
"Taiwan",1972,27.7
"Taiwan",1972,29.1
"Taiwan",1972,29.4
"Taiwan",1974,28.7
"Taiwan",1976,28
"Taiwan",1977,28.4
"Taiwan",1978,28.7
"Taiwan",1979,28.5
"Taiwan",1980,25.9
"Taiwan",1980,27.7
"Taiwan",1981,28.1
"Taiwan",1981,30.3
"Taiwan",1981,30.2
"Taiwan",1982,28.3
"Taiwan",1983,28.7
"Taiwan",1984,28.7
"Taiwan",1985,29
"Taiwan",1985,27.1
"Taiwan",1986,29.6
"Taiwan",1986,30.3
"Taiwan",1986,30.2
"Taiwan",1987,29.9
"Taiwan",1988,30.3
"Taiwan",1989,30.3
"Taiwan",1990,31.2
"Taiwan",1991,32.5
"Taiwan",1991,30.2
"Taiwan",1991,29.8
"Taiwan",1991,29.7
"Taiwan",1991,30.8
"Taiwan",1992,31.2
"Taiwan",1993,31.6
"Taiwan",1994,31.8
"Taiwan",1995,29.6
"Taiwan",1995,29.2
"Taiwan",1995,31.7
"Taiwan",1996,31.7
"Taiwan",1997,32
"Taiwan",1997,31.1
"Taiwan",1997,31.7
"Taiwan",1998,32.4
"Taiwan",1999,32.5
"Taiwan",2000,31.2
"Taiwan",2000,31.9
"Taiwan",2000,32.6
"Taiwan",2001,35
"Taiwan",2002,34.5
"Taiwan",2003,34.3
"Taiwan",2004,33.8
"Taiwan",2005,30.5
"Taiwan",2005,34
"Taiwan",2006,33.9
"Taiwan",2007,31
"Taiwan",2007,34
"Taiwan",2008,34.1
"Taiwan",2009,34.5
"Taiwan",2010,31.8
"Taiwan",2010,34.2
"Taiwan",2011,34.2
"Taiwan",2012,33.8
"Tajikistan",1981,25.2
"Tajikistan",1986,27.2
"Tajikistan",1988,31.8
"Tajikistan",1989,28.1
"Tajikistan",1989,30.8
"Tajikistan",1989,27.6
"Tajikistan",1990,33.4
"Tajikistan",1999,47
"Tajikistan",1999,30.4
"Tajikistan",2003,32.6
"Tajikistan",2003,32.6
"Tajikistan",2004,33.6
"Tajikistan",2004,33.6
"Tajikistan",2007,32.5
"Tajikistan",2009,30.8
"Tanzania",1964,41.2
"Tanzania",1964,54
"Tanzania",1967,54.5
"Tanzania",1967,50.3
"Tanzania",1967,52.8
"Tanzania",1968,52.3
"Tanzania",1968,50.9
"Tanzania",1968,50.8
"Tanzania",1969,59.7
"Tanzania",1969,42
"Tanzania",1977,52
"Tanzania",1983,52
"Tanzania",1991,72
"Tanzania",1991,59
"Tanzania",1992,34
"Tanzania",1993,39.5
"Tanzania",1993,38.1
"Tanzania",2000,34.6
"Tanzania",2001,35
"Tanzania",2007,35
"Tanzania",2007,33
"Tanzania",2007,35
"Thailand",1962,41.3
"Thailand",1962,46.6
"Thailand",1962,58.3
"Thailand",1962,41.4
"Thailand",1962,44
"Thailand",1962,51
"Thailand",1963,41.4
"Thailand",1969,42.9
"Thailand",1969,50.4
"Thailand",1969,38.4
"Thailand",1969,42.9
"Thailand",1969,42.6
"Thailand",1969,43.9
"Thailand",1970,38.5
"Thailand",1970,44.8
"Thailand",1971,42
"Thailand",1971,49.9
"Thailand",1971,44
"Thailand",1975,42.6
"Thailand",1975,39.1
"Thailand",1975,41.2
"Thailand",1975,40.6
"Thailand",1975,40.3
"Thailand",1975,39.2
"Thailand",1975,48.3
"Thailand",1975,44.5
"Thailand",1975,41.7
"Thailand",1976,45.1
"Thailand",1981,46.4
"Thailand",1981,44.1
"Thailand",1981,40.2
"Thailand",1981,42.8
"Thailand",1981,47.3
"Thailand",1981,41.3
"Thailand",1986,53.2
"Thailand",1986,42.7
"Thailand",1986,47.4
"Thailand",1988,43.8
"Thailand",1988,47.4
"Thailand",1988,41.7
"Thailand",1988,52.4
"Thailand",1990,45.2
"Thailand",1990,48.8
"Thailand",1990,54.3
"Thailand",1990,42.9
"Thailand",1992,42.7
"Thailand",1992,44.5
"Thailand",1992,57
"Thailand",1992,51.5
"Thailand",1992,46.2
"Thailand",1994,43.1
"Thailand",1994,43.4
"Thailand",1994,57.1
"Thailand",1994,43.2
"Thailand",1996,55.5
"Thailand",1996,43.3
"Thailand",1996,42.9
"Thailand",1998,55.6
"Thailand",1998,42.1
"Thailand",1998,41.4
"Thailand",1998,43.2
"Thailand",1999,56
"Thailand",1999,42.3
"Thailand",1999,44.4
"Thailand",2000,43.1
"Thailand",2000,43.9
"Thailand",2001,41.9
"Thailand",2002,42
"Thailand",2002,42
"Thailand",2006,42.4
"Thailand",2008,40.5
"Thailand",2009,40.8
"Thailand",2011,NA
"Togo",1957,33.8
"Togo",2006,34.4
"Trinidad And Tobago",1958,44
"Trinidad And Tobago",1958,46
"Trinidad And Tobago",1965,48.7
"Trinidad And Tobago",1971,45
"Trinidad And Tobago",1971,51
"Trinidad And Tobago",1971,53.9
"Trinidad And Tobago",1976,45
"Trinidad And Tobago",1976,47.4
"Trinidad And Tobago",1976,46.1
"Trinidad And Tobago",1981,41.7
"Trinidad And Tobago",1988,42.6
"Trinidad And Tobago",1988,42.6
"Trinidad And Tobago",1992,49.5
"Trinidad And Tobago",1992,51.4
"Trinidad And Tobago",1992,40.3
"Trinidad And Tobago",1992,47.8
"Tunisia",1961,44.4
"Tunisia",1961,50.9
"Tunisia",1961,46
"Tunisia",1965,51.6
"Tunisia",1965,53
"Tunisia",1965,42.3
"Tunisia",1970,50.2
"Tunisia",1970,48.5
"Tunisia",1975,39.7
"Tunisia",1975,44
"Tunisia",1975,40.4
"Tunisia",1980,37.5
"Tunisia",1980,43
"Tunisia",1985,43
"Tunisia",1985,36.4
"Tunisia",1985,43.4
"Tunisia",1990,40.2
"Tunisia",1990,41
"Tunisia",1995,41.7
"Tunisia",2000,40.8
"Tunisia",2000,39.8
"Tunisia",2005,41.4
"Turkey",1952,53
"Turkey",1963,55
"Turkey",1963,59
"Turkey",1963,43
"Turkey",1968,56
"Turkey",1968,56
"Turkey",1968,56.8
"Turkey",1968,54.9
"Turkey",1968,59
"Turkey",1973,57
"Turkey",1973,51
"Turkey",1973,51
"Turkey",1973,43
"Turkey",1974,47
"Turkey",1978,57
"Turkey",1978,51
"Turkey",1978,43
"Turkey",1979,40
"Turkey",1983,52
"Turkey",1983,57
"Turkey",1983,45
"Turkey",1987,43.4
"Turkey",1987,43.6
"Turkey",1987,44.1
"Turkey",1987,47
"Turkey",1987,45
"Turkey",1987,42.3
"Turkey",1994,NA
"Turkey",1994,49
"Turkey",1994,41
"Turkey",1994,51
"Turkey",1994,49
"Turkey",1994,41.5
"Turkey",1994,47
"Turkey",2000,40
"Turkey",2002,46
"Turkey",2002,46
"Turkey",2003,45
"Turkey",2003,45
"Turkey",2004,NA
"Turkey",2004,43
"Turkey",2005,42.6
"Turkey",2006,44.8
"Turkey",2007,NA
"Turkey",2007,40.9
"Turkey",2008,39
"Turkey",2009,NA
"Turkey",2009,41.1
"Turkmenistan",1981,26.2
"Turkmenistan",1986,25.2
"Turkmenistan",1988,26.4
"Turkmenistan",1988,31.6
"Turkmenistan",1989,30.7
"Turkmenistan",1989,27.9
"Turkmenistan",1989,25.5
"Turkmenistan",1990,30.8
"Turkmenistan",1993,35.8
"Turkmenistan",1997,24.9
"Turkmenistan",1998,42.1
"Turkmenistan",1998,20.9
"Turkmenistan",1999,26.5
"Uganda",1970,27.2
"Uganda",1970,26.6
"Uganda",1970,39.8
"Uganda",1970,39.7
"Uganda",1970,40.1
"Uganda",1989,37.7
"Uganda",1989,37.3
"Uganda",1989,36.4
"Uganda",1989,44.4
"Uganda",1992,48.4
"Uganda",1992,43.9
"Uganda",1992,39.2
"Uganda",1992,44.5
"Uganda",1992,35.2
"Uganda",1992,40.9
"Uganda",1996,37.1
"Uganda",1999,43.1
"Uganda",2000,53.6
"Uganda",2000,44.9
"Uganda",2002,48.3
"Uganda",2002,42.8
"Uganda",2002,45.7
"Uganda",2002,36.3
"Uganda",2005,40.8
"Uganda",2005,43.2
"Uganda",2005,36.3
"Uganda",2009,37.5
"Uganda",2009,44.7
"Uganda",2009,42.6
"Uganda",2010,42.3
"Ukraine",1968,24.6
"Ukraine",1972,25
"Ukraine",1976,24.2
"Ukraine",1980,34.6
"Ukraine",1981,23.6
"Ukraine",1985,32.2
"Ukraine",1986,24.9
"Ukraine",1988,24.8
"Ukraine",1988,23.3
"Ukraine",1989,24.4
"Ukraine",1989,26.5
"Ukraine",1989,22.8
"Ukraine",1989,23.5
"Ukraine",1989,25.8
"Ukraine",1990,25.1
"Ukraine",1990,24
"Ukraine",1991,21.8
"Ukraine",1991,21.2
"Ukraine",1992,22.6
"Ukraine",1992,25.1
"Ukraine",1992,23.4
"Ukraine",1993,36.4
"Ukraine",1995,38.5
"Ukraine",1995,44
"Ukraine",1995,47.4
"Ukraine",1995,49.2
"Ukraine",1995,47
"Ukraine",1996,41.3
"Ukraine",1996,32.5
"Ukraine",1997,31.3
"Ukraine",1997,40.6
"Ukraine",1998,39.1
"Ukraine",1999,29
"Ukraine",1999,42.7
"Ukraine",1999,32
"Ukraine",2000,46.2
"Ukraine",2000,36.3
"Ukraine",2001,36.4
"Ukraine",2001,45.2
"Ukraine",2002,32.7
"Ukraine",2002,41.8
"Ukraine",2003,40.8
"Ukraine",2004,41
"Ukraine",2005,28.2
"Ukraine",2005,28.2
"Ukraine",2006,41
"Ukraine",2007,29.6
"Ukraine",2008,27.5
"Ukraine",2009,26.4
"United Kingdom",1867,57.5
"United Kingdom",1938,43
"United Kingdom",1938,38
"United Kingdom",1949,34
"United Kingdom",1949,42
"United Kingdom",1954,40
"United Kingdom",1955,34
"United Kingdom",1955,41
"United Kingdom",1960,35.5
"United Kingdom",1961,25.7
"United Kingdom",1962,24.2
"United Kingdom",1963,26.6
"United Kingdom",1964,40
"United Kingdom",1964,38
"United Kingdom",1964,25.8
"United Kingdom",1964,40
"United Kingdom",1964,33.6
"United Kingdom",1965,24.6
"United Kingdom",1965,32.7
"United Kingdom",1966,32.7
"United Kingdom",1966,25.7
"United Kingdom",1967,36.4
"United Kingdom",1967,24.6
"United Kingdom",1967,32.2
"United Kingdom",1968,24.4
"United Kingdom",1968,33.8
"United Kingdom",1968,32.8
"United Kingdom",1969,25.2
"United Kingdom",1969,33.8
"United Kingdom",1969,33.7
"United Kingdom",1970,33.9
"United Kingdom",1970,25.4
"United Kingdom",1971,34.7
"United Kingdom",1971,26.2
"United Kingdom",1972,33.7
"United Kingdom",1972,26.5
"United Kingdom",1973,35
"United Kingdom",1973,25.4
"United Kingdom",1973,31.8
"United Kingdom",1974,30
"United Kingdom",1974,24.5
"United Kingdom",1974,35.2
"United Kingdom",1975,23.8
"United Kingdom",1975,37.6
"United Kingdom",1976,23.7
"United Kingdom",1976,33.9
"United Kingdom",1977,23.4
"United Kingdom",1978,23.4
"United Kingdom",1979,25.1
"United Kingdom",1979,26.7
"United Kingdom",1979,31
"United Kingdom",1979,24.8
"United Kingdom",1979,29
"United Kingdom",1979,30.4
"United Kingdom",1980,25.3
"United Kingdom",1981,25.8
"United Kingdom",1982,25.7
"United Kingdom",1983,26.3
"United Kingdom",1984,26.5
"United Kingdom",1985,46.9
